TITLE="Solution_n=29Re=100_DIAG=0_2RT_M=0.250.dat" VARIABLES="x", "y", "z", "u", "v", "w", "vmag" ZONE T="Solution_n=29Re=100_DIAG=0_2RT_M=0.250.dat" I=29 J=29 K=29 F=POINT
25.0000000000, 10.0000000000, 11.0000000000, -0.0030274297, -0.0087502663, -0.0000686680, 0.0092594387
25.0000000000, 10.0000000000, 12.0000000000, -0.0030411602, -0.0088786127, -0.0000431671, 0.0093851096
25.0000000000, 10.0000000000, 13.0000000000, -0.0030439634, -0.0089241077, -0.0000237335, 0.0094289965
25.0000000000, 10.0000000000, 14.0000000000, -0.0030370015, -0.0088962773, -0.0000057972, 0.0094003810
25.0000000000, 10.0000000000, 15.0000000000, -0.0030203732, -0.0087982809, 0.0000156877, 0.0093022925
25.0000000000, 10.0000000000, 16.0000000000, -0.0029932494, -0.0086269353, 0.0000451801, 0.0091315714
25.0000000000, 10.0000000000, 17.0000000000, -0.0029539073, -0.0083737017, 0.0000855652, 0.0088798519
25.0000000000, 10.0000000000, 18.0000000000, -0.0028996602, -0.0080265965, 0.0001371805, 0.0085354027
25.0000000000, 10.0000000000, 19.0000000000, -0.0028266673, -0.0075730343, 0.0001969471, 0.0080857705
25.0000000000, 10.0000000000, 20.0000000000, -0.0027295974, -0.0070034552, 0.0002579212, 0.0075210113
25.0000000000, 10.0000000000, 21.0000000000, -0.0026011259, -0.0063152512, 0.0003097428, 0.0068369726
25.0000000000, 10.0000000000, 22.0000000000, -0.0024313098, -0.0055161017, 0.0003404031, 0.0060377578
25.0000000000, 10.0000000000, 23.0000000000, -0.0022070662, -0.0046256211, 0.0003393741, 0.0051364079
25.0000000000, 10.0000000000, 24.0000000000, -0.0019124349, -0.0036744205, 0.0003014401, 0.0041532685
25.0000000000, 10.0000000000, 25.0000000000, -0.0015314108, -0.0027003478, 0.0002297322, 0.0031128563
25.0000000000, 10.0000000000, 26.0000000000, -0.0010580498, -0.0017425734, 0.0001363181, 0.0020431872
25.0000000000, 10.0000000000, 27.0000000000, -0.0005181459, -0.0008350458, 0.0000447977, 0.0009837598
25.0000000000, 10.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
25.0000000000, 11.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 11.0000000000, 1.0000000000, -0.0008053267, -0.0015469236, -0.0000352227, 0.0017443522
25.0000000000, 11.0000000000, 2.0000000000, -0.0015524843, -0.0030352230, -0.0001038453, 0.0034108020
25.0000000000, 11.0000000000, 3.0000000000, -0.0021620914, -0.0044659604, -0.0001668872, 0.0049646040
25.0000000000, 11.0000000000, 4.0000000000, -0.0026247940, -0.0058126265, -0.0002038287, 0.0063810435
25.0000000000, 11.0000000000, 5.0000000000, -0.0029615434, -0.0070369892, -0.0002080046, 0.0076376189
25.0000000000, 11.0000000000, 6.0000000000, -0.0032004778, -0.0081032575, -0.0001837892, 0.0087143341
25.0000000000, 11.0000000000, 7.0000000000, -0.0033669914, -0.0089883429, -0.0001433078, 0.0095993477
25.0000000000, 11.0000000000, 8.0000000000, -0.0034811957, -0.0096864195, -0.0001010277, 0.0102934762
25.0000000000, 11.0000000000, 9.0000000000, -0.0035580002, -0.0102077825, -0.0000688500, 0.0108103159
25.0000000000, 11.0000000000, 10.0000000000, -0.0036079763, -0.0105737493, -0.0000533848, 0.0111724893
25.0000000000, 11.0000000000, 11.0000000000, -0.0036383113, -0.0108101196, -0.0000555969, 0.0114060987
25.0000000000, 11.0000000000, 12.0000000000, -0.0036536223, -0.0109413304, -0.0000720257, 0.0115354607
25.0000000000, 11.0000000000, 13.0000000000, -0.0036565845, -0.0109864091, -0.0000965370, 0.0115793400
25.0000000000, 11.0000000000, 14.0000000000, -0.0036483870, -0.0109568307, -0.0001218629, 0.0115489271
25.0000000000, 11.0000000000, 15.0000000000, -0.0036290345, -0.0108558303, -0.0001406683, 0.0114472150
25.0000000000, 11.0000000000, 16.0000000000, -0.0035975085, -0.0106786703, -0.0001462749, 0.0112693151
25.0000000000, 11.0000000000, 17.0000000000, -0.0035517985, -0.0104136181, -0.0001333565, 0.0110034766
25.0000000000, 11.0000000000, 18.0000000000, -0.0034888090, -0.0100437211, -0.0000988754, 0.0106328687
25.0000000000, 11.0000000000, 19.0000000000, -0.0034041307, -0.0095496602, -0.0000433021, 0.0101383426
25.0000000000, 11.0000000000, 20.0000000000, -0.0032916394, -0.0089138554, 0.0000282052, 0.0095022367
25.0000000000, 11.0000000000, 21.0000000000, -0.0031428706, -0.0081255288, 0.0001053286, 0.0087128037
25.0000000000, 11.0000000000, 22.0000000000, -0.0029461720, -0.0071857187, 0.0001736275, 0.0077681805
25.0000000000, 11.0000000000, 23.0000000000, -0.0026858337, -0.0061106299, 0.0002175500, 0.0066783852
25.0000000000, 11.0000000000, 24.0000000000, -0.0023419329, -0.0049316442, 0.0002250060, 0.0054641003
25.0000000000, 11.0000000000, 25.0000000000, -0.0018929483, -0.0036910389, 0.0001918827, 0.0041525703
25.0000000000, 11.0000000000, 26.0000000000, -0.0013266180, -0.0024337930, 0.0001244332, 0.0027746616
25.0000000000, 11.0000000000, 27.0000000000, -0.0006646578, -0.0011973202, 0.0000439906, 0.0013701390
25.0000000000, 11.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 12.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 12.0000000000, 1.0000000000, -0.0010330398, -0.0020698385, -0.0000354759, 0.0023135819
25.0000000000, 12.0000000000, 2.0000000000, -0.0019498805, -0.0040082554, -0.0000966479, 0.0044584175
25.0000000000, 12.0000000000, 3.0000000000, -0.0026760517, -0.0058258214, -0.0001415491, 0.0064126035
25.0000000000, 12.0000000000, 4.0000000000, -0.0032149695, -0.0074946213, -0.0001528298, 0.0081565148
25.0000000000, 12.0000000000, 5.0000000000, -0.0035998992, -0.0089728333, -0.0001306196, 0.0096689231
25.0000000000, 12.0000000000, 6.0000000000, -0.0038684833, -0.0102248039, -0.0000870540, 0.0109324909
25.0000000000, 12.0000000000, 7.0000000000, -0.0040528172, -0.0112338304, -0.0000402440, 0.0119426083
25.0000000000, 12.0000000000, 8.0000000000, -0.0041775091, -0.0120059100, -0.0000071509, 0.0127119435
25.0000000000, 12.0000000000, 9.0000000000, -0.0042603748, -0.0125656691, 0.0000014571, 0.0132682642
25.0000000000, 12.0000000000, 10.0000000000, -0.0043137794, -0.0129479928, -0.0000174294, 0.0136476926
25.0000000000, 12.0000000000, 11.0000000000, -0.0043459296, -0.0131892603, -0.0000603531, 0.0138869483
25.0000000000, 12.0000000000, 12.0000000000, -0.0043619345, -0.0133207853, -0.0001199544, 0.0140172816
25.0000000000, 12.0000000000, 13.0000000000, -0.0043646252, -0.0133652170, -0.0001873674, 0.0140610840
25.0000000000, 12.0000000000, 14.0000000000, -0.0043551527, -0.0133353200, -0.0002537125, 0.0140307692
25.0000000000, 12.0000000000, 15.0000000000, -0.0043333767, -0.0132340835, -0.0003106640, 0.0139289494
25.0000000000, 12.0000000000, 16.0000000000, -0.0042980559, -0.0130553193, -0.0003505049, 0.0137490909
25.0000000000, 12.0000000000, 17.0000000000, -0.0042468568, -0.0127844425, -0.0003662332, 0.0134763455
25.0000000000, 12.0000000000, 18.0000000000, -0.0041762020, -0.0123996924, -0.0003522108, 0.0130888154
25.0000000000, 12.0000000000, 19.0000000000, -0.0040809630, -0.0118744443, -0.0003055886, 0.0125598595
25.0000000000, 12.0000000000, 20.0000000000, -0.0039539653, -0.0111812884, -0.0002282943, 0.0118620053
25.0000000000, 12.0000000000, 21.0000000000, -0.0037852293, -0.0102980391, -0.0001288044, 0.0109724273
25.0000000000, 12.0000000000, 22.0000000000, -0.0035608834, -0.0092147758, -0.0000224806, 0.0098788911
25.0000000000, 12.0000000000, 23.0000000000, -0.0032618861, -0.0079397875, 0.0000706436, 0.0085840036
25.0000000000, 12.0000000000, 24.0000000000, -0.0028633090, -0.0065016207, 0.0001307835, 0.0071054003
25.0000000000, 12.0000000000, 25.0000000000, -0.0023365053, -0.0049449921, 0.0001445245, 0.0054711143
25.0000000000, 12.0000000000, 26.0000000000, -0.0016605429, -0.0033201546, 0.0001096664, 0.0037138735
25.0000000000, 12.0000000000, 27.0000000000, -0.0008501219, -0.0016677332, 0.0000432655, 0.0018724084
25.0000000000, 12.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 13.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
25.0000000000, 13.0000000000, 1.0000000000, -0.0013202479, -0.0027289058, -0.0000356513, 0.0030317078
25.0000000000, 13.0000000000, 2.0000000000, -0.0024415053, -0.0052217503, -0.0000866646, 0.0057649922
25.0000000000, 13.0000000000, 3.0000000000, -0.0033019213, -0.0075021431, -0.0001089913, 0.0081973602
25.0000000000, 13.0000000000, 4.0000000000, -0.0039239977, -0.0095419632, -0.0000911161, 0.0103177092
25.0000000000, 13.0000000000, 5.0000000000, -0.0043577413, -0.0112982887, -0.0000425344, 0.0121096262
25.0000000000, 13.0000000000, 6.0000000000, -0.0046532495, -0.0127407971, 0.0000156646, 0.0135639554
25.0000000000, 13.0000000000, 7.0000000000, -0.0048512620, -0.0138664324, 0.0000601430, 0.0146906879
25.0000000000, 13.0000000000, 8.0000000000, -0.0049821276, -0.0147004121, 0.0000737700, 0.0155218927
25.0000000000, 13.0000000000, 9.0000000000, -0.0050672935, -0.0152872922, 0.0000497355, 0.0161053171
25.0000000000, 13.0000000000, 10.0000000000, -0.0051212450, -0.0156784030, -0.0000091568, 0.0164936216
25.0000000000, 13.0000000000, 11.0000000000, -0.0051532517, -0.0159211363, -0.0000940512, 0.0167346177
25.0000000000, 13.0000000000, 12.0000000000, -0.0051687991, -0.0160526565, -0.0001939661, 0.0168654051
25.0000000000, 13.0000000000, 13.0000000000, -0.0051707118, -0.0160978069, -0.0002984663, 0.0169104917
25.0000000000, 13.0000000000, 14.0000000000, -0.0051599716, -0.0160695602, -0.0003986655, 0.0168823875
25.0000000000, 13.0000000000, 15.0000000000, -0.0051362293, -0.0159702825, -0.0004869492, 0.0167829644
25.0000000000, 13.0000000000, 16.0000000000, -0.0050980223, -0.0157927056, -0.0005561261, 0.0166044771
25.0000000000, 13.0000000000, 17.0000000000, -0.0050427321, -0.0155203017, -0.0005987283, 0.0163299536
25.0000000000, 13.0000000000, 18.0000000000, -0.0049663187, -0.0151274894, -0.0006070984, 0.0159334185
25.0000000000, 13.0000000000, 19.0000000000, -0.0048628620, -0.0145806923, -0.0005747209, 0.0153809726
25.0000000000, 13.0000000000, 20.0000000000, -0.0047238979, -0.0138415513, -0.0004988558, 0.0146339541
25.0000000000, 13.0000000000, 21.0000000000, -0.0045374732, -0.0128732454, -0.0003838171, 0.0136549048
25.0000000000, 13.0000000000, 22.0000000000, -0.0042867929, -0.0116495846, -0.0002433789, 0.0124156614
25.0000000000, 13.0000000000, 23.0000000000, -0.0039484895, -0.0101644998, -0.0001003698, 0.0109049392
25.0000000000, 13.0000000000, 24.0000000000, -0.0034912105, -0.0084377411, 0.0000177266, 0.0091315026
25.0000000000, 13.0000000000, 25.0000000000, -0.0028770797, -0.0065124303, 0.0000862574, 0.0071201669
25.0000000000, 13.0000000000, 26.0000000000, -0.0020734160, -0.0044423160, 0.0000912993, 0.0049032194
25.0000000000, 13.0000000000, 27.0000000000, -0.0010837971, -0.0022704481, 0.0000425842, 0.0025162202
25.0000000000, 13.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 14.0000000000, 1.0000000000, -0.0016801892, -0.0035523215, -0.0000355284, 0.0039297946
25.0000000000, 14.0000000000, 2.0000000000, -0.0030449412, -0.0067206560, -0.0000730006, 0.0073786322
25.0000000000, 14.0000000000, 3.0000000000, -0.0040566660, -0.0095465724, -0.0000685004, 0.0103729589
25.0000000000, 14.0000000000, 4.0000000000, -0.0047656334, -0.0120044961, -0.0000200455, 0.0129158659
25.0000000000, 14.0000000000, 5.0000000000, -0.0052445254, -0.0140557275, 0.0000508050, 0.0150023699
25.0000000000, 14.0000000000, 6.0000000000, -0.0055598648, -0.0156842691, 0.0001137522, 0.0166409535
25.0000000000, 14.0000000000, 7.0000000000, -0.0057636362, -0.0169114888, 0.0001425885, 0.0178672406
25.0000000000, 14.0000000000, 8.0000000000, -0.0058934973, -0.0177912152, 0.0001238227, 0.0187423579
25.0000000000, 14.0000000000, 9.0000000000, -0.0059752880, -0.0183936304, 0.0000581294, 0.0193399350
25.0000000000, 14.0000000000, 10.0000000000, -0.0060257774, -0.0187881635, -0.0000438967, 0.0197308644
25.0000000000, 14.0000000000, 11.0000000000, -0.0060550983, -0.0190320555, -0.0001678544, 0.0199727697
25.0000000000, 14.0000000000, 12.0000000000, -0.0060687757, -0.0191660297, -0.0003003246, 0.0201061415
25.0000000000, 14.0000000000, 13.0000000000, -0.0060693170, -0.0192149908, -0.0004310941, 0.0201553547
25.0000000000, 14.0000000000, 14.0000000000, -0.0060573324, -0.0191907921, -0.0005531400, 0.0201316602
25.0000000000, 14.0000000000, 15.0000000000, -0.0060321902, -0.0190948288, -0.0006613066, 0.0200358961
25.0000000000, 14.0000000000, 16.0000000000, -0.0059922536, -0.0189193397, -0.0007505513, 0.0198598048
25.0000000000, 14.0000000000, 17.0000000000, -0.0059347559, -0.0186472191, -0.0008144313, 0.0195857960
25.0000000000, 14.0000000000, 18.0000000000, -0.0058553648, -0.0182508632, -0.0008444281, 0.0191857333
25.0000000000, 14.0000000000, 19.0000000000, -0.0057474721, -0.0176912719, -0.0008307418, 0.0186200072
25.0000000000, 14.0000000000, 20.0000000000, -0.0056012256, -0.0169192733, -0.0007650553, 0.0178387457
25.0000000000, 14.0000000000, 21.0000000000, -0.0054022585, -0.0158809027, -0.0006451113, 0.0167870079
25.0000000000, 14.0000000000, 22.0000000000, -0.0051299757, -0.0145278596, -0.0004796833, 0.0154144559
25.0000000000, 14.0000000000, 23.0000000000, -0.0047553092, -0.0128311696, -0.0002912351, 0.0136870996
25.0000000000, 14.0000000000, 24.0000000000, -0.0042384976, -0.0107925877, -0.0001135518, 0.0115955899
25.0000000000, 14.0000000000, 25.0000000000, -0.0035295758, -0.0084462971, 0.0000161837, 0.0091541303
25.0000000000, 14.0000000000, 26.0000000000, -0.0025799920, -0.0058453801, 0.0000686199, 0.0063897993
25.0000000000, 14.0000000000, 27.0000000000, -0.0013764610, -0.0030333032, 0.0000418839, 0.0033312651
25.0000000000, 14.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
25.0000000000, 15.0000000000, 1.0000000000, -0.0021280418, -0.0045710754, -0.0000346744, 0.0050422708
25.0000000000, 15.0000000000, 2.0000000000, -0.0037786135, -0.0085515840, -0.0000545231, 0.0093493573
25.0000000000, 15.0000000000, 3.0000000000, -0.0049555662, -0.0120081353, -0.0000199266, 0.0129905099
25.0000000000, 15.0000000000, 4.0000000000, -0.0057489301, -0.0149234147, 0.0000568777, 0.0159925526
25.0000000000, 15.0000000000, 5.0000000000, -0.0062621788, -0.0172730862, 0.0001400635, 0.0183737314
25.0000000000, 15.0000000000, 6.0000000000, -0.0065836924, -0.0190700281, 0.0001916878, 0.0201754237
25.0000000000, 15.0000000000, 7.0000000000, -0.0067801160, -0.0203749677, 0.0001872581, 0.0214742718
25.0000000000, 15.0000000000, 8.0000000000, -0.0068982158, -0.0212810785, 0.0001221764, 0.0223715134
25.0000000000, 15.0000000000, 9.0000000000, -0.0069687819, -0.0218886642, 0.0000081568, 0.0229712344
25.0000000000, 15.0000000000, 10.0000000000, -0.0070106207, -0.0222846051, -0.0001355541, 0.0233617380
25.0000000000, 15.0000000000, 11.0000000000, -0.0070341247, -0.0225328275, -0.0002903179, 0.0236070225
25.0000000000, 15.0000000000, 12.0000000000, -0.0070442374, -0.0226742356, -0.0004425413, 0.0237473806
25.0000000000, 15.0000000000, 13.0000000000, -0.0070426858, -0.0227313782, -0.0005844332, 0.0238045488
25.0000000000, 15.0000000000, 14.0000000000, -0.0070294463, -0.0227137628, -0.0007125433, 0.0237873044
25.0000000000, 15.0000000000, 15.0000000000, -0.0070035302, -0.0226216085, -0.0008254792, 0.0236953165
25.0000000000, 15.0000000000, 16.0000000000, -0.0069632146, -0.0224473186, -0.0009215804, 0.0235205820
25.0000000000, 15.0000000000, 17.0000000000, -0.0069058210, -0.0221747079, -0.0009968811, 0.0232465440
25.0000000000, 15.0000000000, 18.0000000000, -0.0068270765, -0.0217764503, -0.0010436681, 0.0228453935
25.0000000000, 15.0000000000, 19.0000000000, -0.0067200633, -0.0212108025, -0.0010502727, 0.0222746598
25.0000000000, 15.0000000000, 20.0000000000, -0.0065737607, -0.0204196776, -0.0010030875, 0.0214751891
25.0000000000, 15.0000000000, 21.0000000000, -0.0063711834, -0.0193311830, -0.0008915818, 0.0203735498
25.0000000000, 15.0000000000, 22.0000000000, -0.0060870437, -0.0178695819, -0.0007157208, 0.0188914349
25.0000000000, 15.0000000000, 23.0000000000, -0.0056848085, -0.0159727125, -0.0004928667, 0.0169613534
25.0000000000, 15.0000000000, 24.0000000000, -0.0051135326, -0.0136111320, -0.0002596316, 0.0145423017
25.0000000000, 15.0000000000, 25.0000000000, -0.0043071391, -0.0107977510, -0.0000655336, 0.0116252814
25.0000000000, 15.0000000000, 26.0000000000, -0.0031955078, -0.0075766187, 0.0000410309, 0.0082230228
25.0000000000, 15.0000000000, 27.0000000000, -0.0017404076, -0.0039871323, 0.0000410398, 0.0043506237
25.0000000000, 15.0000000000, 28.0000000000, -0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 16.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 16.0000000000, 1.0000000000, -0.0026807565, -0.0058173473, -0.0000322414, 0.0064053903
25.0000000000, 16.0000000000, 2.0000000000, -0.0046604560, -0.0107584926, -0.0000296660, 0.0117245850
25.0000000000, 16.0000000000, 3.0000000000, -0.0060093014, -0.0149256657, 0.0000361401, 0.0160900126
25.0000000000, 16.0000000000, 4.0000000000, -0.0068738541, -0.0183208889, 0.0001334245, 0.0195684092
25.0000000000, 16.0000000000, 5.0000000000, -0.0073997330, -0.0209520688, 0.0002114863, 0.0222213852
25.0000000000, 16.0000000000, 6.0000000000, -0.0077046092, -0.0228830198, 0.0002293008, 0.0241463491
25.0000000000, 16.0000000000, 7.0000000000, -0.0078740283, -0.0242328349, 0.0001713565, 0.0254805803
25.0000000000, 16.0000000000, 8.0000000000, -0.0079655419, -0.0251443785, 0.0000480328, 0.0263759726
25.0000000000, 16.0000000000, 9.0000000000, -0.0080147989, -0.0257494293, -0.0001155822, 0.0269681937
25.0000000000, 16.0000000000, 10.0000000000, -0.0080416616, -0.0261483622, -0.0002929384, 0.0273585632
25.0000000000, 16.0000000000, 11.0000000000, -0.0080556325, -0.0264066998, -0.0004643715, 0.0276120019
25.0000000000, 16.0000000000, 12.0000000000, -0.0080601556, -0.0265617169, -0.0006192900, 0.0277646256
25.0000000000, 16.0000000000, 13.0000000000, -0.0080555962, -0.0266315854, -0.0007544650, 0.0278334904
25.0000000000, 16.0000000000, 14.0000000000, -0.0080410071, -0.0266227644, -0.0008710583, 0.0278242362
25.0000000000, 16.0000000000, 15.0000000000, -0.0080149714, -0.0265343352, -0.0009718508, 0.0277354503
25.0000000000, 16.0000000000, 16.0000000000, -0.0079757938, -0.0263593940, -0.0010589770, 0.0275599777
25.0000000000, 16.0000000000, 17.0000000000, -0.0079211888, -0.0260838503, -0.0011319323, 0.0272835802
25.0000000000, 16.0000000000, 18.0000000000, -0.0078474644, -0.0256828579, -0.0011856628, 0.0268811771
25.0000000000, 16.0000000000, 19.0000000000, -0.0077481051, -0.0251153227, -0.0012091024, 0.0263111098
25.0000000000, 16.0000000000, 20.0000000000, -0.0076116529, -0.0243180666, -0.0011854222, 0.0255090346
25.0000000000, 16.0000000000, 21.0000000000, -0.0074188725, -0.0232032963, -0.0010959027, 0.0243851108
25.0000000000, 16.0000000000, 22.0000000000, -0.0071392520, -0.0216647546, -0.0009285796, 0.0228296468
25.0000000000, 16.0000000000, 23.0000000000, -0.0067268513, -0.0195964127, -0.0006898131, 0.0207303102
25.0000000000, 16.0000000000, 24.0000000000, -0.0061158358, -0.0169202313, -0.0004129314, 0.0179963381
25.0000000000, 16.0000000000, 25.0000000000, -0.0052182730, -0.0136085783, -0.0001569478, 0.0145756101
25.0000000000, 16.0000000000, 26.0000000000, -0.0039343155, -0.0096811603, 0.0000081829, 0.0104500608
25.0000000000, 16.0000000000, 27.0000000000, -0.0021892162, -0.0051641504, 0.0000397832, 0.0056091621
25.0000000000, 16.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 17.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 17.0000000000, 1.0000000000, -0.0033565241, -0.0073215575, -0.0000266285, 0.0080543260
25.0000000000, 17.0000000000, 2.0000000000, -0.0057054990, -0.0133755425, 0.0000039144, 0.0145415911
25.0000000000, 17.0000000000, 3.0000000000, -0.0072192056, -0.0183161870, 0.0000982823, 0.0196877956
25.0000000000, 17.0000000000, 4.0000000000, -0.0081246687, -0.0221852261, 0.0002002437, 0.0236269888
25.0000000000, 17.0000000000, 5.0000000000, -0.0086257916, -0.0250524279, 0.0002469476, 0.0264969698
25.0000000000, 17.0000000000, 6.0000000000, -0.0088794469, -0.0270637225, 0.0002031956, 0.0284838716
25.0000000000, 17.0000000000, 7.0000000000, -0.0089947422, -0.0284180034, 0.0000723018, 0.0298076086
25.0000000000, 17.0000000000, 8.0000000000, -0.0090407942, -0.0293146145, -0.0001149782, 0.0306772848
25.0000000000, 17.0000000000, 9.0000000000, -0.0090567056, -0.0299127549, -0.0003208569, 0.0312553959
25.0000000000, 17.0000000000, 10.0000000000, -0.0090613411, -0.0303186248, -0.0005159916, 0.0316479566
25.0000000000, 17.0000000000, 11.0000000000, -0.0090615542, -0.0305931731, -0.0006847083, 0.0319143045
25.0000000000, 17.0000000000, 12.0000000000, -0.0090581266, -0.0307668738, -0.0008228408, 0.0320831303
25.0000000000, 17.0000000000, 13.0000000000, -0.0090494213, -0.0308526147, -0.0009331423, 0.0321659231
25.0000000000, 17.0000000000, 14.0000000000, -0.0090332803, -0.0308539305, -0.0010213530, 0.0321653282
25.0000000000, 17.0000000000, 15.0000000000, -0.0090077963, -0.0307690775, -0.0010937176, 0.0320791636
25.0000000000, 17.0000000000, 16.0000000000, -0.0089714160, -0.0305920830, -0.0011555283, 0.0319013651
25.0000000000, 17.0000000000, 17.0000000000, -0.0089225757, -0.0303114015, -0.0012098596, 0.0316205183
25.0000000000, 17.0000000000, 18.0000000000, -0.0088588017, -0.0299060593, -0.0012557788, 0.0312158250
25.0000000000, 17.0000000000, 19.0000000000, -0.0087750165, -0.0293388337, -0.0012858783, 0.0306499847
25.0000000000, 17.0000000000, 20.0000000000, -0.0086607077, -0.0285467161, -0.0012840923, 0.0298591988
25.0000000000, 17.0000000000, 21.0000000000, -0.0084957324, -0.0274315486, -0.0012264470, 0.0287431992
25.0000000000, 17.0000000000, 22.0000000000, -0.0082448266, -0.0258579145, -0.0010882866, 0.0271623504
25.0000000000, 17.0000000000, 23.0000000000, -0.0078511510, -0.0236675487, -0.0008591813, 0.0249505837
25.0000000000, 17.0000000000, 24.0000000000, -0.0072295374, -0.0207133865, -0.0005603698, 0.0219459474
25.0000000000, 17.0000000000, 25.0000000000, -0.0062621598, -0.0168993199, -0.0002535234, 0.0180240376
25.0000000000, 17.0000000000, 26.0000000000, -0.0048074498, -0.0121946537, -0.0000299189, 0.0131080910
25.0000000000, 17.0000000000, 27.0000000000, -0.0027371482, -0.0065948639, 0.0000375335, 0.0071404215
25.0000000000, 17.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
25.0000000000, 18.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
25.0000000000, 18.0000000000, 1.0000000000, -0.0041736287, -0.0091073889, -0.0000149445, 0.0100181801
25.0000000000, 18.0000000000, 2.0000000000, -0.0069217157, -0.0164158696, 0.0000499170, 0.0178155385
25.0000000000, 18.0000000000, 3.0000000000, -0.0085697664, -0.0221577847, 0.0001643264, 0.0237578476
25.0000000000, 18.0000000000, 4.0000000000, -0.0094602944, -0.0264504944, 0.0002447650, 0.0280924498
25.0000000000, 18.0000000000, 5.0000000000, -0.0098784414, -0.0294719758, 0.0002248334, 0.0310842647
25.0000000000, 18.0000000000, 6.0000000000, -0.0100326386, -0.0314906656, 0.0000896566, 0.0330503237
25.0000000000, 18.0000000000, 7.0000000000, -0.0100594141, -0.0328047995, -0.0001274569, 0.0343127226
25.0000000000, 18.0000000000, 8.0000000000, -0.0100379943, -0.0336688332, -0.0003733672, 0.0351353250
25.0000000000, 18.0000000000, 9.0000000000, -0.0100074164, -0.0342581600, -0.0006032697, 0.0356950115
25.0000000000, 18.0000000000, 10.0000000000, -0.0099822048, -0.0346743123, -0.0007929169, 0.0360912879
25.0000000000, 18.0000000000, 11.0000000000, -0.0099642576, -0.0349681084, -0.0009364146, 0.0363721309
25.0000000000, 18.0000000000, 12.0000000000, -0.0099503758, -0.0351618217, -0.0010385643, 0.0365573837
25.0000000000, 18.0000000000, 13.0000000000, -0.0099362721, -0.0352636298, -0.0011081970, 0.0366535291
25.0000000000, 18.0000000000, 14.0000000000, -0.0099183126, -0.0352750854, -0.0011543938, 0.0366611129
25.0000000000, 18.0000000000, 15.0000000000, -0.0098940421, -0.0351941329, -0.0011851595, 0.0365776388
25.0000000000, 18.0000000000, 16.0000000000, -0.0098621499, -0.0350156450, -0.0012073478, 0.0363980094
25.0000000000, 18.0000000000, 17.0000000000, -0.0098221106, -0.0347302304, -0.0012266672, 0.0361132590
25.0000000000, 18.0000000000, 18.0000000000, -0.0097733590, -0.0343209041, -0.0012467388, 0.0357071052
25.0000000000, 18.0000000000, 19.0000000000, -0.0097135372, -0.0337562913, -0.0012664359, 0.0351488814
25.0000000000, 18.0000000000, 20.0000000000, -0.0096351225, -0.0329789193, -0.0012756166, 0.0343812725
25.0000000000, 18.0000000000, 21.0000000000, -0.0095197111, -0.0318889607, -0.0012513258, 0.0333031009
25.0000000000, 18.0000000000, 22.0000000000, -0.0093296110, -0.0303296349, -0.0011598056, 0.0317533234
25.0000000000, 18.0000000000, 23.0000000000, -0.0089972503, -0.0280885531, -0.0009705911, 0.0295103266
25.0000000000, 18.0000000000, 24.0000000000, -0.0084138889, -0.0249297530, -0.0006823640, 0.0263201773
25.0000000000, 18.0000000000, 25.0000000000, -0.0074212894, -0.0206516506, -0.0003474058, 0.0219473665
25.0000000000, 18.0000000000, 26.0000000000, -0.0058184629, -0.0151315904, -0.0000729258, 0.0162118740
25.0000000000, 18.0000000000, 27.0000000000, -0.0033979048, -0.0083027487, 0.0000330823, 0.0089712032
25.0000000000, 18.0000000000, 28.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 19.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
25.0000000000, 19.0000000000, 1.0000000000, -0.0051481717, -0.0111837705, 0.0000077846, 0.0123118014
